timestamp,sensor_id,temperature,humidity
2026-03-01 06:20:10,sensor_1,25.85,55.2
2026-03-01 06:20:20,sensor_3,30.21,71.28
2026-03-01 06:20:30,sensor_2,27.42,58.66
2026-03-01 06:20:40,sensor_3,31.22,59.73
2026-03-01 06:20:50,sensor_3,26.58,43.86
2026-03-01 06:21:00,sensor_3,26.92,55.59
2026-03-01 06:21:10,sensor_3,22.03,62.31
2026-03-01 06:21:20,sensor_1,27.93,67.81
2026-03-01 06:21:30,sensor_3,28.21,55.02
2026-03-01 06:21:40,sensor_3,29.24,53.5
2026-03-01 06:21:50,sensor_1,27.84,59.4
2026-03-01 06:22:00,sensor_2,27.27,52.29
2026-03-01 06:22:10,sensor_2,26.96,53.33
2026-03-01 06:22:20,sensor_2,28.24,47.62
2026-03-01 06:22:30,sensor_1,25.24,57.42
2026-03-01 06:22:40,sensor_3,28.29,62.22
2026-03-01 06:22:50,sensor_2,29.25,56.5
2026-03-01 06:23:00,sensor_1,25.31,53.24
2026-03-01 06:23:10,sensor_2,29.53,54.5
2026-03-01 06:23:20,sensor_3,24.4,44.05
2026-03-01 06:23:30,sensor_2,28.5,69.65
2026-03-01 06:23:40,sensor_1,23.41,51.17
2026-03-01 06:23:50,sensor_1,30.84,39.71
2026-03-01 06:24:00,sensor_3,26.04,57.37
2026-03-01 06:24:10,sensor_2,28.97,53.48
2026-03-01 06:24:20,sensor_1,25.73,57.47
2026-03-01 06:24:30,sensor_3,30.11,63.93
2026-03-01 06:24:40,sensor_3,27.15,54.21
2026-03-01 06:24:50,sensor_3,24.6,53.09
2026-03-01 06:25:00,sensor_1,24.84,53.06
2026-03-01 06:25:10,sensor_3,25.92,52.18
2026-03-01 06:25:20,sensor_2,28.85,58.06
2026-03-01 06:25:30,sensor_3,27.42,51.54
2026-03-01 06:25:40,sensor_3,28.46,56.14
2026-03-01 06:25:50,sensor_2,28.54,61.58
2026-03-01 06:26:00,sensor_3,30.71,46.86
2026-03-01 06:26:10,sensor_2,29.76,44.12
2026-03-01 06:26:20,sensor_1,28.17,36.82
2026-03-01 06:26:30,sensor_1,27.69,63.38
2026-03-01 06:26:40,sensor_2,27.35,41.67
2026-03-01 06:26:50,sensor_2,27.81,37.69
2026-03-01 06:27:00,sensor_1,27.5,57.55
2026-03-01 06:27:10,sensor_2,24.87,60.91
2026-03-01 06:27:20,sensor_1,26.39,46.22
2026-03-01 06:27:30,sensor_1,27.66,60.44
2026-03-01 06:27:40,sensor_1,25.88,59.44
2026-03-01 06:27:50,sensor_2,29.85,61.54
2026-03-01 06:28:00,sensor_2,25.3,47.68
2026-03-01 06:28:10,sensor_1,27.51,61.94
2026-03-01 06:28:20,sensor_1,26.88,50.29
2026-03-01 06:28:30,sensor_2,26.79,55.44
2026-03-01 06:28:40,sensor_2,27.15,50.85
2026-03-01 06:28:50,sensor_1,28.0,64.44
2026-03-01 06:29:00,sensor_3,27.37,57.23
2026-03-01 06:29:10,sensor_1,26.65,45.11
2026-03-01 06:29:20,sensor_1,27.69,53.32
2026-03-01 06:29:30,sensor_1,28.19,64.55
2026-03-01 06:29:40,sensor_2,27.5,41.73
2026-03-01 06:29:50,sensor_3,25.62,53.83
2026-03-01 06:30:00,sensor_2,25.77,56.37
2026-03-01 06:30:10,sensor_2,26.87,54.37
2026-03-01 06:30:20,sensor_1,29.4,65.49
2026-03-01 06:30:30,sensor_3,28.6,64.88
2026-03-01 06:30:40,sensor_2,28.02,59.43
2026-03-01 06:30:50,sensor_3,23.95,39.9
2026-03-01 06:31:00,sensor_2,27.01,52.87
2026-03-01 06:31:10,sensor_2,28.97,54.56
2026-03-01 06:31:20,sensor_2,29.46,65.21
2026-03-01 06:31:30,sensor_3,30.59,58.01
2026-03-01 06:31:40,sensor_1,25.24,56.15
2026-03-01 06:31:50,sensor_2,26.83,70.01
2026-03-01 06:32:00,sensor_3,27.57,51.36
2026-03-01 06:32:10,sensor_3,27.64,55.39
2026-03-01 06:32:20,sensor_1,26.07,61.49
2026-03-01 06:32:30,sensor_1,24.75,54.4
2026-03-01 06:32:40,sensor_2,30.0,60.76
2026-03-01 06:32:50,sensor_1,27.77,60.54
2026-03-01 06:33:00,sensor_3,27.62,63.72
2026-03-01 06:33:10,sensor_3,26.36,59.22
2026-03-01 06:33:20,sensor_1,29.43,49.13
2026-03-01 06:33:30,sensor_1,28.98,58.43
2026-03-01 06:33:40,sensor_1,30.99,48.65
2026-03-01 06:33:50,sensor_3,25.85,64.13
2026-03-01 06:34:00,sensor_2,25.76,55.27
2026-03-01 06:34:10,sensor_3,27.92,54.57
2026-03-01 06:34:20,sensor_1,25.11,63.02
2026-03-01 06:34:30,sensor_3,28.74,49.76
2026-03-01 06:34:40,sensor_2,24.91,46.51
2026-03-01 06:34:50,sensor_3,28.89,60.9
2026-03-01 06:35:00,sensor_3,24.19,55.49
2026-03-01 06:35:10,sensor_2,26.89,63.13
2026-03-01 06:35:20,sensor_3,27.6,52.87
2026-03-01 06:35:30,sensor_3,28.02,56.58
2026-03-01 06:35:40,sensor_2,27.33,49.04
2026-03-01 06:35:50,sensor_3,28.64,48.64
2026-03-01 06:36:00,sensor_1,27.95,61.06
2026-03-01 06:36:10,sensor_1,29.07,51.59
2026-03-01 06:36:20,sensor_1,26.02,60.42
2026-03-01 06:36:30,sensor_3,26.8,57.38
2026-03-01 06:36:40,sensor_2,28.1,43.8
2026-03-01 06:36:50,sensor_3,25.52,69.06
2026-03-01 06:37:00,sensor_1,28.33,52.1
2026-03-01 06:37:10,sensor_3,25.89,57.48
2026-03-01 06:37:20,sensor_2,24.16,65.6
2026-03-01 06:37:30,sensor_3,27.7,46.49
2026-03-01 06:37:40,sensor_3,28.13,70.7
2026-03-01 06:37:50,sensor_1,32.14,45.47
2026-03-01 06:38:00,sensor_3,29.37,51.56
2026-03-01 06:38:10,sensor_1,25.3,80.0
2026-03-01 06:38:20,sensor_1,28.72,58.51
2026-03-01 06:38:30,sensor_3,24.01,46.74
2026-03-01 06:38:40,sensor_2,27.64,57.79
2026-03-01 06:38:50,sensor_2,23.77,60.09
2026-03-01 06:39:00,sensor_1,24.45,45.13
2026-03-01 06:39:10,sensor_2,22.01,61.81
2026-03-01 06:39:20,sensor_3,28.09,55.28
2026-03-01 06:39:30,sensor_2,29.91,42.89
2026-03-01 06:39:40,sensor_1,21.39,51.23
2026-03-01 06:39:50,sensor_3,26.88,69.33
2026-03-01 06:40:00,sensor_1,26.56,52.85
2026-03-01 06:40:10,sensor_3,28.17,53.7
2026-03-01 06:40:20,sensor_1,30.01,70.09
2026-03-01 06:40:30,sensor_2,27.31,66.64
2026-03-01 06:40:40,sensor_1,28.19,49.34
2026-03-01 06:40:50,sensor_3,29.04,60.16
2026-03-01 06:41:00,sensor_1,28.3,65.08
2026-03-01 06:41:10,sensor_1,29.14,68.87
2026-03-01 06:41:20,sensor_1,25.59,64.15
2026-03-01 06:41:30,sensor_2,25.06,60.74
2026-03-01 06:41:40,sensor_2,25.18,54.91
2026-03-01 06:41:50,sensor_1,27.84,52.01
2026-03-01 06:42:00,sensor_1,27.25,49.84
2026-03-01 06:42:10,sensor_3,27.1,51.86
2026-03-01 06:42:20,sensor_1,21.43,49.29
2026-03-01 06:42:30,sensor_3,25.8,59.06
2026-03-01 06:42:40,sensor_2,24.57,52.38
2026-03-01 06:42:50,sensor_2,26.05,56.57
2026-03-01 06:43:00,sensor_1,26.63,51.31
2026-03-01 06:43:10,sensor_3,26.73,51.07
2026-03-01 06:43:20,sensor_1,26.98,48.76
2026-03-01 06:43:30,sensor_1,24.98,52.24
2026-03-01 06:43:40,sensor_1,29.31,58.05
2026-03-01 06:43:50,sensor_3,24.52,49.94
2026-03-01 06:44:00,sensor_1,27.22,54.11
2026-03-01 06:44:10,sensor_3,28.27,54.6
2026-03-01 06:44:20,sensor_1,26.09,54.12
2026-03-01 06:44:30,sensor_3,28.7,50.4
2026-03-01 06:44:40,sensor_2,25.87,61.86
2026-03-01 06:44:50,sensor_1,24.67,77.38
2026-03-01 06:45:00,sensor_3,23.26,57.34
2026-03-01 06:45:10,sensor_1,30.13,64.48
2026-03-01 06:45:20,sensor_1,26.65,51.63
2026-03-01 06:45:30,sensor_2,31.06,40.84
2026-03-01 06:45:40,sensor_1,28.19,70.42
2026-03-01 06:45:50,sensor_2,28.59,46.1
2026-03-01 06:46:00,sensor_1,31.11,64.32
2026-03-01 06:46:10,sensor_2,24.25,49.21
2026-03-01 06:46:20,sensor_1,23.02,51.8
2026-03-01 06:46:30,sensor_3,26.37,61.02
2026-03-01 06:46:40,sensor_1,25.89,59.39
2026-03-01 06:46:50,sensor_3,22.01,36.49
2026-03-01 06:47:00,sensor_3,28.9,57.33
2026-03-01 06:47:10,sensor_2,24.53,62.1
2026-03-01 06:47:20,sensor_3,25.59,56.78
2026-03-01 06:47:30,sensor_1,27.02,64.91
2026-03-01 06:47:40,sensor_2,27.86,55.81
2026-03-01 06:47:50,sensor_2,29.43,49.88
2026-03-01 06:48:00,sensor_3,26.46,57.72
2026-03-01 06:48:10,sensor_2,28.12,49.04
2026-03-01 06:48:20,sensor_3,32.26,54.07
2026-03-01 06:48:30,sensor_2,27.07,56.38
2026-03-01 06:48:40,sensor_1,28.53,58.12
2026-03-01 06:48:50,sensor_3,27.42,47.9
2026-03-01 06:49:00,sensor_1,29.6,42.18
2026-03-01 06:49:10,sensor_2,29.56,41.32
2026-03-01 06:49:20,sensor_2,25.79,49.35
2026-03-01 06:49:30,sensor_2,28.97,58.33
2026-03-01 06:49:40,sensor_2,25.07,50.67
2026-03-01 06:49:50,sensor_1,29.33,66.94
2026-03-01 06:50:00,sensor_1,30.96,54.86
2026-03-01 06:50:10,sensor_3,24.24,44.27
2026-03-01 06:50:20,sensor_3,27.65,49.59
2026-03-01 06:50:30,sensor_2,25.2,70.35
2026-03-01 06:50:40,sensor_2,24.34,47.3
2026-03-01 06:50:50,sensor_3,25.7,41.12
2026-03-01 06:51:00,sensor_2,27.04,52.63
2026-03-01 06:51:10,sensor_2,26.45,64.58
2026-03-01 06:51:20,sensor_1,27.75,45.96
2026-03-01 06:51:30,sensor_2,26.63,42.29
2026-03-01 06:51:40,sensor_1,27.27,61.46
2026-03-01 06:51:50,sensor_3,25.2,65.05
2026-03-01 06:52:00,sensor_3,26.89,52.55
2026-03-01 06:52:10,sensor_3,24.07,68.31
2026-03-01 06:52:20,sensor_3,27.15,57.71
2026-03-01 06:52:30,sensor_2,28.22,49.67
2026-03-01 06:52:40,sensor_1,28.0,71.14
2026-03-01 06:52:50,sensor_1,29.35,55.38
2026-03-01 06:53:00,sensor_2,25.61,68.65
2026-03-01 06:53:10,sensor_1,27.19,52.58
2026-03-01 06:53:20,sensor_2,29.75,47.65
2026-03-01 06:53:30,sensor_1,26.01,51.28
2026-03-01 06:53:40,sensor_2,28.95,60.33
2026-03-01 06:53:50,sensor_1,28.0,40.81
2026-03-01 06:54:00,sensor_1,25.62,62.34
2026-03-01 06:54:10,sensor_1,24.59,46.51
2026-03-01 06:54:20,sensor_1,24.91,47.22
2026-03-01 06:54:30,sensor_1,29.48,52.79
2026-03-01 06:54:40,sensor_2,27.28,76.95
2026-03-01 06:54:50,sensor_1,28.08,50.82
2026-03-01 06:55:00,sensor_2,27.48,34.78
2026-03-01 06:55:10,sensor_3,27.22,36.07
2026-03-01 06:55:20,sensor_1,29.71,65.44
2026-03-01 06:55:30,sensor_3,26.76,56.87
2026-03-01 06:55:40,sensor_1,23.28,46.86
2026-03-01 06:55:50,sensor_2,22.65,49.45
2026-03-01 06:56:00,sensor_3,27.28,50.02
2026-03-01 06:56:10,sensor_1,25.75,60.62
2026-03-01 06:56:20,sensor_2,24.0,56.22
2026-03-01 06:56:30,sensor_2,28.03,58.79
2026-03-01 06:56:40,sensor_3,31.12,49.15
2026-03-01 06:56:50,sensor_1,24.43,62.63
2026-03-01 06:57:00,sensor_1,25.42,57.86
2026-03-01 06:57:10,sensor_1,28.91,57.18
2026-03-01 06:57:20,sensor_1,25.91,50.98
2026-03-01 06:57:30,sensor_3,24.58,54.06
2026-03-01 06:57:40,sensor_2,26.62,51.77
2026-03-01 06:57:50,sensor_3,29.83,56.9
2026-03-01 06:58:00,sensor_1,27.18,63.48
2026-03-01 06:58:10,sensor_1,31.04,55.49
2026-03-01 06:58:20,sensor_3,27.95,50.71
2026-03-01 06:58:30,sensor_1,25.76,47.8
2026-03-01 06:58:40,sensor_2,30.4,54.95
2026-03-01 06:58:50,sensor_1,28.22,60.73
2026-03-01 06:59:00,sensor_2,26.03,46.71
2026-03-01 06:59:10,sensor_3,28.55,53.7
2026-03-01 06:59:20,sensor_3,27.9,51.76
2026-03-01 06:59:30,sensor_3,23.25,64.86
2026-03-01 06:59:40,sensor_3,26.99,48.46
2026-03-01 06:59:50,sensor_2,26.01,58.19
2026-03-01 07:00:00,sensor_3,23.3,48.07
2026-03-01 07:00:10,sensor_3,26.01,53.79
2026-03-01 07:00:20,sensor_2,23.1,67.63
2026-03-01 07:00:30,sensor_1,27.43,55.85
2026-03-01 07:00:40,sensor_2,26.06,58.26
2026-03-01 07:00:50,sensor_2,26.56,57.29
2026-03-01 07:01:00,sensor_3,25.26,43.93
2026-03-01 07:01:10,sensor_3,30.6,56.7
2026-03-01 07:01:20,sensor_3,26.19,68.17
2026-03-01 07:01:30,sensor_2,28.4,52.92
2026-03-01 07:01:40,sensor_1,28.05,64.44
2026-03-01 07:01:50,sensor_2,27.05,51.14
2026-03-01 07:02:00,sensor_2,27.58,69.58
2026-03-01 07:02:10,sensor_2,25.28,48.45
2026-03-01 07:02:20,sensor_2,30.89,67.3
2026-03-01 07:02:30,sensor_1,24.97,50.11
2026-03-01 07:02:40,sensor_3,27.88,57.63
2026-03-01 07:02:50,sensor_3,26.84,53.28
2026-03-01 07:03:00,sensor_3,20.56,63.08
2026-03-01 07:03:10,sensor_1,27.98,49.09
2026-03-01 07:03:20,sensor_1,26.51,60.08
2026-03-01 07:03:30,sensor_3,30.98,55.99
2026-03-01 07:03:40,sensor_2,24.49,57.29
2026-03-01 07:03:50,sensor_1,27.09,45.0
2026-03-01 07:04:00,sensor_3,23.93,55.33
2026-03-01 07:04:10,sensor_1,30.06,61.9
2026-03-01 07:04:20,sensor_1,27.2,56.03
2026-03-01 07:04:30,sensor_1,23.63,50.59
2026-03-01 07:04:40,sensor_1,28.48,40.37
2026-03-01 07:04:50,sensor_3,24.47,71.25
2026-03-01 07:05:00,sensor_2,25.59,53.25
2026-03-01 07:05:10,sensor_2,26.72,60.76
2026-03-01 07:05:20,sensor_1,22.67,49.65
2026-03-01 07:05:30,sensor_3,25.86,44.72
2026-03-01 07:05:40,sensor_2,25.35,58.48
2026-03-01 07:05:50,sensor_3,23.37,67.58
2026-03-01 07:06:00,sensor_3,25.48,61.31
2026-03-01 07:06:10,sensor_2,29.64,49.94
2026-03-01 07:06:20,sensor_3,23.81,71.1
2026-03-01 07:06:30,sensor_1,29.3,48.44
2026-03-01 07:06:40,sensor_3,28.87,56.72
2026-03-01 07:06:50,sensor_3,28.61,36.49
2026-03-01 07:07:00,sensor_1,26.58,65.35
2026-03-01 07:07:10,sensor_1,25.14,63.09
2026-03-01 07:07:20,sensor_1,26.51,58.66
2026-03-01 07:07:30,sensor_1,29.27,57.01
2026-03-01 07:07:40,sensor_1,28.92,65.2
2026-03-01 07:07:50,sensor_3,26.94,62.87
2026-03-01 07:08:00,sensor_2,28.51,70.75
2026-03-01 07:08:10,sensor_3,29.05,45.92
2026-03-01 07:08:20,sensor_3,25.32,50.55
2026-03-01 07:08:30,sensor_3,25.8,49.24
2026-03-01 07:08:40,sensor_2,28.35,51.77
2026-03-01 07:08:50,sensor_2,26.32,52.19
2026-03-01 07:09:00,sensor_1,26.21,45.56
2026-03-01 07:09:10,sensor_3,27.28,42.12
2026-03-01 07:09:20,sensor_2,28.59,48.96
2026-03-01 07:09:30,sensor_2,26.46,42.93
2026-03-01 07:09:40,sensor_3,27.21,50.2
2026-03-01 07:09:50,sensor_3,23.84,61.04
2026-03-01 07:10:00,sensor_1,30.77,51.85
2026-03-01 07:10:10,sensor_2,27.11,48.99
2026-03-01 07:10:20,sensor_2,26.25,60.12
2026-03-01 07:10:30,sensor_2,25.11,62.42
2026-03-01 07:10:40,sensor_1,29.07,57.44
2026-03-01 07:10:50,sensor_2,26.04,66.83
2026-03-01 07:11:00,sensor_2,25.84,46.69
2026-03-01 07:11:10,sensor_2,29.26,40.04
2026-03-01 07:11:20,sensor_1,29.86,50.31
2026-03-01 07:11:30,sensor_3,28.38,57.4
2026-03-01 07:11:40,sensor_2,26.29,51.86
2026-03-01 07:11:50,sensor_3,27.67,56.2
2026-03-01 07:12:00,sensor_2,26.26,48.49
2026-03-01 07:12:10,sensor_1,25.53,64.4
2026-03-01 07:12:20,sensor_2,25.34,65.02
2026-03-01 07:12:30,sensor_2,27.67,49.13
2026-03-01 07:12:40,sensor_3,23.25,67.38
2026-03-01 07:12:50,sensor_2,26.49,56.1
2026-03-01 07:13:00,sensor_3,26.69,60.33
2026-03-01 07:13:10,sensor_2,28.55,53.86
2026-03-01 07:13:20,sensor_2,24.13,59.37
2026-03-01 07:13:30,sensor_3,23.07,61.75
2026-03-01 07:13:40,sensor_1,30.01,56.74
2026-03-01 07:13:50,sensor_2,26.41,44.27
2026-03-01 07:14:00,sensor_1,29.31,44.49
2026-03-01 07:14:10,sensor_3,26.65,38.01
2026-03-01 07:14:20,sensor_2,27.34,53.58
2026-03-01 07:14:30,sensor_2,28.79,58.42
2026-03-01 07:14:40,sensor_2,24.38,63.15
2026-03-01 07:14:50,sensor_2,26.91,60.87
2026-03-01 07:15:00,sensor_1,28.18,52.53
2026-03-01 07:15:10,sensor_1,29.29,64.85
2026-03-01 07:15:20,sensor_3,28.12,58.8
2026-03-01 07:15:30,sensor_1,29.33,56.07
2026-03-01 07:15:40,sensor_1,29.02,52.98
2026-03-01 07:15:50,sensor_1,28.18,54.44
2026-03-01 07:16:00,sensor_1,26.33,47.5
2026-03-01 07:16:10,sensor_3,27.15,50.81
2026-03-01 07:16:20,sensor_1,28.42,47.28
2026-03-01 07:16:30,sensor_1,30.02,71.74
2026-03-01 07:16:40,sensor_3,27.69,54.44
2026-03-01 07:16:50,sensor_1,28.58,56.13
2026-03-01 07:17:00,sensor_1,29.94,67.59
2026-03-01 07:17:10,sensor_1,23.2,67.77
2026-03-01 07:17:20,sensor_3,24.83,54.05
2026-03-01 07:17:30,sensor_1,29.35,57.91
2026-03-01 07:17:40,sensor_1,25.05,66.22
2026-03-01 07:17:50,sensor_2,28.32,64.25
2026-03-01 07:18:00,sensor_3,25.93,65.13
2026-03-01 07:18:10,sensor_3,23.23,56.54
2026-03-01 07:18:20,sensor_2,27.57,53.47
2026-03-01 07:18:30,sensor_3,22.07,65.51
2026-03-01 07:18:40,sensor_1,25.69,49.56
2026-03-01 07:18:50,sensor_1,28.7,47.96
2026-03-01 07:19:00,sensor_3,30.94,47.97
2026-03-01 07:19:10,sensor_1,27.3,51.19
2026-03-01 07:19:20,sensor_3,26.47,47.17
2026-03-01 07:19:30,sensor_3,23.85,59.43
2026-03-01 07:19:40,sensor_3,30.53,59.72
2026-03-01 07:19:50,sensor_2,22.5,45.54
2026-03-01 07:20:00,sensor_3,25.7,50.93
2026-03-01 07:20:10,sensor_2,28.26,62.05
2026-03-01 07:20:20,sensor_1,29.85,57.34
2026-03-01 07:20:30,sensor_1,25.7,58.65
2026-03-01 07:20:40,sensor_3,29.01,43.45
2026-03-01 07:20:50,sensor_2,27.84,56.64
2026-03-01 07:21:00,sensor_3,28.33,47.92
2026-03-01 07:21:10,sensor_1,28.42,44.33
2026-03-01 07:21:20,sensor_3,24.72,43.19
2026-03-01 07:21:30,sensor_2,26.42,42.81
2026-03-01 07:21:40,sensor_1,29.95,52.85
2026-03-01 07:21:50,sensor_3,29.07,64.61
2026-03-01 07:22:00,sensor_3,23.81,57.3
2026-03-01 07:22:10,sensor_2,28.82,48.14
2026-03-01 07:22:20,sensor_2,25.37,60.31
2026-03-01 07:22:30,sensor_3,30.29,58.59
2026-03-01 07:22:40,sensor_2,24.03,54.34
2026-03-01 07:22:50,sensor_1,26.64,58.23
2026-03-01 07:23:00,sensor_3,26.62,53.04
2026-03-01 07:23:10,sensor_1,27.42,54.76
2026-03-01 07:23:20,sensor_1,28.34,54.96
2026-03-01 07:23:30,sensor_3,26.94,56.02
2026-03-01 07:23:40,sensor_1,26.21,59.48
2026-03-01 07:23:50,sensor_1,28.77,72.35
2026-03-01 07:24:00,sensor_2,29.9,55.88
2026-03-01 07:24:10,sensor_1,27.27,57.06
2026-03-01 07:24:20,sensor_1,24.55,64.45
2026-03-01 07:24:30,sensor_2,26.57,60.14
2026-03-01 07:24:40,sensor_1,27.34,68.31
2026-03-01 07:24:50,sensor_3,26.14,50.55
2026-03-01 07:25:00,sensor_3,24.88,44.2
2026-03-01 07:25:10,sensor_1,26.74,61.4
2026-03-01 07:25:20,sensor_2,26.17,52.67
2026-03-01 07:25:30,sensor_3,28.73,61.28
2026-03-01 07:25:40,sensor_1,24.27,69.93
2026-03-01 07:25:50,sensor_2,27.18,46.96
2026-03-01 07:26:00,sensor_2,26.44,65.96
2026-03-01 07:26:10,sensor_3,28.21,40.53
2026-03-01 07:26:20,sensor_3,28.85,53.02
2026-03-01 07:26:30,sensor_2,26.48,43.2
2026-03-01 07:26:40,sensor_3,20.89,62.85
2026-03-01 07:26:50,sensor_1,23.69,55.3
2026-03-01 07:27:00,sensor_3,29.56,50.97
2026-03-01 07:27:10,sensor_2,27.56,51.1
2026-03-01 07:27:20,sensor_3,24.77,45.89
2026-03-01 07:27:30,sensor_1,22.95,46.39
2026-03-01 07:27:40,sensor_1,26.95,51.21
2026-03-01 07:27:50,sensor_3,26.45,67.85
2026-03-01 07:28:00,sensor_3,26.62,44.27
2026-03-01 07:28:10,sensor_3,31.26,67.77
2026-03-01 07:28:20,sensor_3,26.29,66.16
2026-03-01 07:28:30,sensor_3,26.64,45.0
2026-03-01 07:28:40,sensor_2,24.65,59.9
2026-03-01 07:28:50,sensor_2,24.24,52.73
2026-03-01 07:29:00,sensor_2,28.37,57.52
2026-03-01 07:29:10,sensor_3,26.8,54.4
2026-03-01 07:29:20,sensor_3,26.58,63.9
2026-03-01 07:29:30,sensor_1,24.75,68.93
2026-03-01 07:29:40,sensor_3,26.95,58.06
2026-03-01 07:29:50,sensor_3,26.76,59.21
2026-03-01 07:30:00,sensor_2,24.01,43.78
2026-03-01 07:30:10,sensor_2,28.31,59.59
2026-03-01 07:30:20,sensor_2,27.45,54.54
2026-03-01 07:30:30,sensor_3,26.29,54.92
2026-03-01 07:30:40,sensor_1,25.63,64.24
2026-03-01 07:30:50,sensor_1,26.16,49.54
2026-03-01 07:31:00,sensor_1,28.69,52.83
2026-03-01 07:31:10,sensor_1,23.95,49.66
2026-03-01 07:31:20,sensor_2,28.02,67.76
2026-03-01 07:31:30,sensor_1,32.26,50.33
2026-03-01 07:31:40,sensor_1,29.89,57.31
2026-03-01 07:31:50,sensor_3,28.94,59.36
2026-03-01 07:32:00,sensor_1,29.59,69.09
2026-03-01 07:32:10,sensor_2,27.53,58.91
2026-03-01 07:32:20,sensor_2,27.98,59.34
2026-03-01 07:32:30,sensor_1,31.26,54.82
2026-03-01 07:32:40,sensor_3,23.46,41.55
2026-03-01 07:32:50,sensor_1,30.16,67.35
2026-03-01 07:33:00,sensor_3,27.84,45.24
2026-03-01 07:33:10,sensor_1,28.46,48.25
2026-03-01 07:33:20,sensor_2,25.45,57.15
2026-03-01 07:33:30,sensor_3,26.22,53.38
2026-03-01 07:33:40,sensor_1,29.8,66.03
2026-03-01 07:33:50,sensor_2,25.74,47.88
2026-03-01 07:34:00,sensor_3,28.29,54.69
2026-03-01 07:34:10,sensor_2,26.64,56.29
2026-03-01 07:34:20,sensor_1,31.55,54.18
2026-03-01 07:34:30,sensor_1,27.16,67.91
2026-03-01 07:34:40,sensor_3,27.51,51.28
2026-03-01 07:34:50,sensor_2,25.69,55.38
2026-03-01 07:35:00,sensor_2,26.58,45.85
2026-03-01 07:35:10,sensor_3,25.76,53.18
2026-03-01 07:35:20,sensor_3,25.43,59.56
2026-03-01 07:35:30,sensor_3,26.95,58.17
2026-03-01 07:35:40,sensor_2,29.05,62.79
2026-03-01 07:35:50,sensor_2,28.45,40.84
2026-03-01 07:36:00,sensor_2,24.93,51.8
2026-03-01 07:36:10,sensor_2,28.18,66.26
2026-03-01 07:36:20,sensor_1,24.7,47.34
2026-03-01 07:36:30,sensor_1,24.44,55.13
2026-03-01 07:36:40,sensor_1,28.23,60.88
2026-03-01 07:36:50,sensor_2,26.23,57.34
2026-03-01 07:37:00,sensor_3,30.53,58.48
2026-03-01 07:37:10,sensor_1,24.93,60.23
2026-03-01 07:37:20,sensor_3,27.98,50.83
2026-03-01 07:37:30,sensor_3,27.79,53.59
2026-03-01 07:37:40,sensor_1,25.17,57.66
2026-03-01 07:37:50,sensor_1,26.08,57.79
2026-03-01 07:38:00,sensor_3,26.68,37.87
2026-03-01 07:38:10,sensor_1,27.11,53.35
2026-03-01 07:38:20,sensor_1,25.81,52.8
2026-03-01 07:38:30,sensor_2,27.15,59.02
2026-03-01 07:38:40,sensor_1,28.21,60.49
2026-03-01 07:38:50,sensor_1,27.68,67.03
2026-03-01 07:39:00,sensor_1,29.19,48.13
2026-03-01 07:39:10,sensor_3,30.06,46.29
2026-03-01 07:39:20,sensor_2,26.27,63.78
2026-03-01 07:39:30,sensor_3,27.39,51.57
2026-03-01 07:39:40,sensor_2,27.44,41.36
2026-03-01 07:39:50,sensor_2,23.44,46.47
2026-03-01 07:40:00,sensor_2,26.68,51.18
2026-03-01 07:40:10,sensor_3,29.63,58.42
2026-03-01 07:40:20,sensor_3,28.43,53.31
2026-03-01 07:40:30,sensor_3,28.02,50.89
2026-03-01 07:40:40,sensor_3,26.29,54.08
2026-03-01 07:40:50,sensor_1,28.69,55.33
2026-03-01 07:41:00,sensor_2,24.59,30.55
2026-03-01 07:41:10,sensor_2,25.24,41.76
2026-03-01 07:41:20,sensor_2,24.85,52.12
2026-03-01 07:41:30,sensor_3,27.19,48.41
2026-03-01 07:41:40,sensor_1,27.59,47.22
2026-03-01 07:41:50,sensor_2,26.55,51.65
2026-03-01 07:42:00,sensor_1,28.32,59.47
2026-03-01 07:42:10,sensor_1,25.33,68.91
2026-03-01 07:42:20,sensor_3,26.04,45.1
2026-03-01 07:42:30,sensor_2,27.26,44.96
2026-03-01 07:42:40,sensor_1,25.92,64.48
2026-03-01 07:42:50,sensor_1,27.06,66.49
2026-03-01 07:43:00,sensor_3,24.44,54.34
2026-03-01 07:43:10,sensor_2,28.8,52.49
2026-03-01 07:43:20,sensor_2,27.54,63.17
2026-03-01 07:43:30,sensor_1,29.22,60.54
2026-03-01 07:43:40,sensor_2,25.97,55.76
2026-03-01 07:43:50,sensor_3,26.8,63.33
2026-03-01 07:44:00,sensor_3,26.53,56.24
2026-03-01 07:44:10,sensor_1,27.98,67.65
2026-03-01 07:44:20,sensor_3,26.12,54.73
2026-03-01 07:44:30,sensor_1,26.17,34.86
2026-03-01 07:44:40,sensor_2,26.22,52.57
2026-03-01 07:44:50,sensor_1,24.26,62.24
2026-03-01 07:45:00,sensor_1,29.58,58.05
2026-03-01 07:45:10,sensor_1,28.42,52.65
2026-03-01 07:45:20,sensor_2,25.28,60.28
2026-03-01 07:45:30,sensor_2,23.83,49.33
2026-03-01 07:45:40,sensor_1,24.25,68.8
2026-03-01 07:45:50,sensor_2,30.89,62.75
2026-03-01 07:46:00,sensor_2,29.14,80.0
2026-03-01 07:46:10,sensor_2,24.18,50.97
